>DATE(0/DATE), TIME(1/TIME),IL1,IL2,IL3,Io,Uo,U1,U2,U3,U1B_RMS
2023-02-10,12:59:16.717628,17.233,19.521,18.946,1.605,0.034,19.312,19.304,19.345,0.075
2023-02-10,12:59:16.718253,17.233,19.521,18.946,1.605,0.034,19.312,19.304,19.346,0.075
2023-02-10,12:59:16.718878,17.233,19.491,18.946,1.605,0.034,19.312,19.304,19.346,0.071
2023-02-10,12:59:16.719503,17.233,19.491,18.878,1.657,0.034,19.312,19.304,19.346,0.071
2023-02-10,12:59:16.720128,17.233,19.491,18.878,1.708,0.034,19.312,19.303,19.350,0.071
2023-02-10,12:59:16.720753,17.233,19.491,18.791,1.657,0.034,19.312,19.303,19.350,0.075
2023-02-10,12:59:16.721378,17.233,19.491,18.791,1.708,0.034,19.307,19.304,19.350,0.079
2023-02-10,12:59:16.722003,17.233,19.491,18.791,1.708,0.034,19.307,19.306,19.350,0.079
2023-02-10,12:59:16.722628,17.233,19.491,18.791,1.708,0.034,19.307,19.309,19.350,0.079
2023-02-10,12:59:16.723253,17.233,19.491,18.791,1.708,0.034,19.307,19.309,19.344,0.079
2023-02-10,12:59:16.723878,17.233,19.491,18.791,1.708,0.034,19.306,19.309,19.339,0.079
2023-02-10,12:59:16.724503,17.233,19.491,18.791,1.708,0.034,19.306,19.309,19.334,0.079
2023-02-10,12:59:16.725128,17.278,19.491,18.791,1.708,0.034,19.308,19.309,19.330,0.083
2023-02-10,12:59:16.725753,17.342,19.491,18.791,1.708,0.034,19.311,19.309,19.330,0.083
2023-02-10,12:59:16.726378,17.342,19.491,18.791,1.708,0.033,19.311,19.309,19.327,0.079
2023-02-10,12:59:16.727003,17.342,19.491,18.791,1.708,0.033,19.311,19.309,19.327,0.083
2023-02-10,12:59:16.727628,17.436,19.491,18.791,1.708,0.034,19.311,19.304,19.327,0.086
2023-02-10,12:59:16.728253,17.436,19.491,18.750,1.708,0.034,19.311,19.299,19.327,0.086
2023-02-10,12:59:16.728878,17.436,19.491,18.750,1.708,0.034,19.311,19.296,19.327,0.086
2023-02-10,12:59:16.729503,17.436,19.491,18.750,1.708,0.034,19.311,19.293,19.327,0.083
2023-02-10,12:59:16.730128,17.436,19.504,18.837,1.657,0.034,19.311,19.293,19.327,0.083
2023-02-10,12:59:16.730753,17.436,19.504,18.932,1.657,0.034,19.311,19.293,19.332,0.086
2023-02-10,12:59:16.731378,17.436,19.504,18.932,1.657,0.033,19.311,19.293,19.338,0.089
2023-02-10,12:59:16.732003,17.436,19.504,18.932,1.657,0.033,19.311,19.293,19.338,0.092
2023-02-10,12:59:16.732628,17.436,19.504,18.932,1.657,0.033,19.308,19.293,19.338,0.092
2023-02-10,12:59:16.733253,17.436,19.504,18.932,1.657,0.033,19.308,19.297,19.338,0.092
2023-02-10,12:59:16.733878,17.436,19.596,18.932,1.657,0.033,19.307,19.297,19.338,0.095
2023-02-10,12:59:16.734503,17.436,19.596,18.932,1.657,0.033,19.308,19.297,19.338,0.098
2023-02-10,12:59:16.735128,17.436,19.596,18.932,1.657,0.033,19.308,19.297,19.338,0.098
2023-02-10,12:59:16.735753,17.436,19.596,18.932,1.657,0.034,19.310,19.297,19.335,0.098
2023-02-10,12:59:16.736378,17.436,19.596,18.932,1.657,0.034,19.310,19.297,19.335,0.098
2023-02-10,12:59:16.737003,17.436,19.596,18.919,1.657,0.034,19.310,19.297,19.335,0.098
2023-02-10,12:59:16.737628,17.436,19.596,18.919,1.657,0.033,19.310,19.292,19.335,0.098
2023-02-10,12:59:16.738253,17.436,19.596,18.919,1.657,0.033,19.310,19.287,19.335,0.098
2023-02-10,12:59:16.738878,17.436,19.596,18.919,1.657,0.033,19.310,19.284,19.337,0.101
2023-02-10,12:59:16.739503,17.436,19.596,18.987,1.657,0.033,19.310,19.281,19.337,0.104
2023-02-10,12:59:16.740128,17.436,19.596,18.987,1.657,0.033,19.310,19.281,19.337,0.104
2023-02-10,12:59:16.740753,17.352,19.596,19.072,1.708,0.033,19.310,19.281,19.337,0.104
2023-02-10,12:59:16.741378,17.352,19.596,19.072,1.708,0.033,19.310,19.281,19.337,0.101
2023-02-10,12:59:16.742003,17.352,19.596,19.072,1.708,0.033,19.306,19.281,19.337,0.101
2023-02-10,12:59:16.742628,17.352,19.596,19.072,1.708,0.033,19.306,19.281,19.337,0.101
2023-02-10,12:59:16.743253,17.352,19.596,19.072,1.708,0.033,19.304,19.285,19.337,0.101
2023-02-10,12:59:16.743878,17.352,19.596,19.072,1.708,0.033,19.304,19.285,19.337,0.104
2023-02-10,12:59:16.744503,17.352,19.596,19.072,1.708,0.033,19.304,19.285,19.337,0.104
2023-02-10,12:59:16.745128,17.352,19.596,19.072,1.708,0.033,19.304,19.285,19.337,0.101
2023-02-10,12:59:16.745753,17.288,19.596,19.072,1.708,0.032,19.304,19.285,19.334,0.101
2023-02-10,12:59:16.746378,17.288,19.596,19.072,1.708,0.032,19.308,19.279,19.334,0.104
2023-02-10,12:59:16.747003,17.288,19.596,19.072,1.657,0.032,19.308,19.273,19.333,0.101
2023-02-10,12:59:16.747628,17.288,19.596,19.072,1.657,0.032,19.308,19.273,19.333,0.098
2023-02-10,12:59:16.748253,17.288,19.596,19.113,1.657,0.032,19.308,19.273,19.334,0.095
2023-02-10,12:59:16.748878,17.288,19.596,19.113,1.605,0.032,19.308,19.273,19.334,0.098
2023-02-10,12:59:16.749503,17.288,19.596,19.113,1.550,0.032,19.308,19.273,19.334,0.101
2023-02-10,12:59:16.750128,17.288,19.583,19.027,1.550,0.032,19.308,19.272,19.338,0.101
2023-02-10,12:59:16.750753,17.288,19.583,18.932,1.550,0.032,19.303,19.272,19.338,0.098
2023-02-10,12:59:16.751378,17.288,19.583,18.932,1.550,0.032,19.298,19.273,19.338,0.095
2023-02-10,12:59:16.752003,17.288,19.583,18.932,1.550,0.032,19.298,19.275,19.338,0.092
2023-02-10,12:59:16.752628,17.263,19.583,18.932,1.550,0.032,19.298,19.275,19.338,0.092
2023-02-10,12:59:16.753253,17.263,19.583,18.932,1.550,0.032,19.298,19.275,19.338,0.092
2023-02-10,12:59:16.753878,17.263,19.491,18.932,1.550,0.032,19.298,19.275,19.338,0.089
2023-02-10,12:59:16.754503,17.263,19.491,18.932,1.550,0.032,19.298,19.275,19.338,0.086
2023-02-10,12:59:16.755128,17.263,19.491,18.932,1.550,0.032,19.300,19.275,19.338,0.089
2023-02-10,12:59:16.755753,17.263,19.491,18.932,1.550,0.031,19.300,19.275,19.338,0.089
2023-02-10,12:59:16.756378,17.263,19.491,18.932,1.550,0.031,19.300,19.269,19.336,0.089
2023-02-10,12:59:16.757003,17.263,19.491,18.932,1.550,0.031,19.300,19.263,19.335,0.089
2023-02-10,12:59:16.757628,17.263,19.491,18.932,1.550,0.031,19.300,19.263,19.335,0.089
2023-02-10,12:59:16.758253,17.263,19.491,18.932,1.550,0.031,19.300,19.263,19.336,0.089
2023-02-10,12:59:16.758878,17.367,19.491,18.932,1.550,0.031,19.300,19.263,19.336,0.089
2023-02-10,12:59:16.759503,17.367,19.491,18.932,1.550,0.031,19.294,19.263,19.340,0.086
2023-02-10,12:59:16.760128,17.367,19.491,18.932,1.494,0.031,19.288,19.263,19.340,0.089
2023-02-10,12:59:16.760753,17.451,19.513,18.932,1.494,0.031,19.288,19.263,19.340,0.089
2023-02-10,12:59:16.761378,17.451,19.513,18.932,1.494,0.031,19.288,19.264,19.340,0.089
2023-02-10,12:59:16.762003,17.451,19.513,18.932,1.494,0.031,19.288,19.266,19.340,0.086
2023-02-10,12:59:16.762628,17.451,19.513,18.932,1.494,0.031,19.285,19.266,19.340,0.083
2023-02-10,12:59:16.763253,17.451,19.513,18.932,1.494,0.031,19.285,19.266,19.340,0.079
2023-02-10,12:59:16.763878,17.451,19.614,18.932,1.494,0.031,19.284,19.266,19.340,0.079
2023-02-10,12:59:16.764503,17.451,19.614,18.932,1.494,0.031,19.285,19.266,19.340,0.079
2023-02-10,12:59:16.765128,17.451,19.614,18.932,1.494,0.031,19.286,19.266,19.340,0.083
2023-02-10,12:59:16.765753,17.451,19.614,18.932,1.494,0.032,19.289,19.266,19.340,0.083
2023-02-10,12:59:16.766378,17.451,19.614,18.932,1.494,0.032,19.289,19.266,19.338,0.079
2023-02-10,12:59:16.767003,17.451,19.614,18.928,1.494,0.032,19.294,19.266,19.338,0.079
2023-02-10,12:59:16.767628,17.451,19.614,18.928,1.494,0.032,19.299,19.266,19.338,0.083
2023-02-10,12:59:16.768253,17.451,19.614,18.928,1.435,0.032,19.304,19.266,19.338,0.086
2023-02-10,12:59:16.768878,17.451,19.614,18.928,1.435,0.032,19.304,19.262,19.340,0.086
2023-02-10,12:59:16.769503,17.451,19.614,19.005,1.494,0.032,19.304,19.260,19.343,0.083
2023-02-10,12:59:16.770128,17.451,19.614,19.090,1.550,0.032,19.304,19.260,19.343,0.086
2023-02-10,12:59:16.770753,17.451,19.614,19.184,1.550,0.032,19.304,19.260,19.343,0.086
2023-02-10,12:59:16.771378,17.451,19.614,19.184,1.550,0.032,19.304,19.260,19.343,0.086
2023-02-10,12:59:16.772003,17.451,19.614,19.184,1.605,0.032,19.301,19.260,19.343,0.086
2023-02-10,12:59:16.772628,17.475,19.614,19.184,1.605,0.032,19.301,19.263,19.343,0.089
2023-02-10,12:59:16.773253,17.475,19.614,19.184,1.605,0.032,19.299,19.263,19.343,0.089
2023-02-10,12:59:16.773878,17.475,19.705,19.184,1.605,0.032,19.298,19.267,19.343,0.089
2023-02-10,12:59:16.774503,17.475,19.705,19.184,1.605,0.032,19.298,19.273,19.338,0.089
2023-02-10,12:59:16.775128,17.475,19.705,19.184,1.605,0.032,19.298,19.273,19.334,0.086
2023-02-10,12:59:16.775753,17.475,19.705,19.184,1.605,0.032,19.298,19.273,19.331,0.086
2023-02-10,12:59:16.776378,17.475,19.705,19.184,1.605,0.032,19.302,19.273,19.331,0.086
2023-02-10,12:59:16.777003,17.475,19.705,19.184,1.605,0.032,19.302,19.273,19.331,0.083
2023-02-10,12:59:16.777628,17.578,19.705,19.184,1.605,0.032,19.302,19.273,19.331,0.083
2023-02-10,12:59:16.778253,17.680,19.705,19.184,1.605,0.032,19.302,19.273,19.331,0.083
2023-02-10,12:59:16.778878,17.680,19.705,19.234,1.605,0.032,19.302,19.269,19.331,0.079
2023-02-10,12:59:16.779503,17.680,19.705,19.234,1.605,0.032,19.302,19.267,19.331,0.083
2023-02-10,12:59:16.780128,17.782,19.705,19.234,1.605,0.032,19.302,19.265,19.331,0.083
2023-02-10,12:59:16.780753,17.782,19.683,19.234,1.550,0.032,19.302,19.265,19.336,0.079
2023-02-10,12:59:16.781378,17.782,19.683,19.234,1.494,0.032,19.297,19.265,19.336,0.083
2023-02-10,12:59:16.782003,17.782,19.683,19.327,1.435,0.032,19.297,19.265,19.336,0.086
2023-02-10,12:59:16.782628,17.782,19.683,19.327,1.435,0.032,19.295,19.268,19.336,0.086
2023-02-10,12:59:16.783253,17.782,19.775,19.327,1.435,0.032,19.293,19.268,19.336,0.086
2023-02-10,12:59:16.783878,17.782,19.775,19.327,1.435,0.032,19.292,19.273,19.336,0.086
2023-02-10,12:59:16.784503,17.782,19.775,19.327,1.435,0.032,19.292,19.273,19.331,0.086
2023-02-10,12:59:16.785128,17.782,19.775,19.327,1.435,0.032,19.292,19.273,19.327,0.086
2023-02-10,12:59:16.785753,17.782,19.775,19.327,1.435,0.032,19.292,19.273,19.324,0.086
2023-02-10,12:59:16.786378,17.782,19.775,19.327,1.435,0.032,19.292,19.273,19.324,0.089
2023-02-10,12:59:16.787003,17.782,19.775,19.327,1.494,0.033,19.292,19.273,19.323,0.092
2023-02-10,12:59:16.787628,17.782,19.775,19.327,1.435,0.033,19.292,19.273,19.323,0.092
2023-02-10,12:59:16.788253,17.782,19.775,19.327,1.435,0.033,19.292,19.268,19.324,0.092
2023-02-10,12:59:16.788878,17.782,19.775,19.385,1.494,0.033,19.292,19.268,19.326,0.092
2023-02-10,12:59:16.789503,17.782,19.775,19.385,1.435,0.033,19.292,19.268,19.326,0.095
2023-02-10,12:59:16.790128,17.873,19.775,19.385,1.374,0.033,19.292,19.267,19.331,0.092
2023-02-10,12:59:16.790753,17.873,19.775,19.385,1.374,0.033,19.292,19.267,19.336,0.095
2023-02-10,12:59:16.791378,17.873,19.775,19.385,1.374,0.033,19.292,19.268,19.336,0.095
2023-02-10,12:59:16.792003,17.873,19.775,19.385,1.310,0.033,19.292,19.270,19.336,0.095
2023-02-10,12:59:16.792628,17.873,19.775,19.385,1.310,0.033,19.289,19.270,19.336,0.092
2023-02-10,12:59:16.793253,17.873,19.775,19.385,1.310,0.033,19.289,19.274,19.336,0.092
2023-02-10,12:59:16.793878,17.873,19.683,19.385,1.310,0.033,19.289,19.274,19.330,0.092
2023-02-10,12:59:16.794503,17.873,19.683,19.385,1.310,0.033,19.289,19.274,19.330,0.095
2023-02-10,12:59:16.795128,17.873,19.683,19.385,1.310,0.033,19.291,19.274,19.330,0.095
2023-02-10,12:59:16.795753,17.873,19.683,19.385,1.310,0.033,19.294,19.274,19.330,0.095
2023-02-10,12:59:16.796378,17.873,19.683,19.385,1.310,0.033,19.294,19.274,19.330,0.095
2023-02-10,12:59:16.797003,17.873,19.683,19.385,1.310,0.033,19.298,19.274,19.329,0.095
2023-02-10,12:59:16.797628,17.873,19.618,19.385,1.310,0.033,19.298,19.274,19.329,0.098
2023-02-10,12:59:16.798253,17.772,19.618,19.385,1.310,0.033,19.298,19.274,19.329,0.101
2023-02-10,12:59:16.798878,17.772,19.649,19.385,1.310,0.033,19.298,19.274,19.332,0.104
2023-02-10,12:59:16.799503,17.772,19.649,19.385,1.243,0.033,19.298,19.274,19.332,0.104
2023-02-10,12:59:16.800128,17.772,19.649,19.385,1.310,0.033,19.298,19.274,19.336,0.101
2023-02-10,12:59:16.800753,17.772,19.649,19.385,1.310,0.033,19.293,19.274,19.336,0.101
2023-02-10,12:59:16.801378,17.772,19.649,19.385,1.310,0.033,19.293,19.275,19.341,0.098
2023-02-10,12:59:16.802003,17.772,19.649,19.385,1.374,0.033,19.289,19.277,19.341,0.095
2023-02-10,12:59:16.802628,17.772,19.649,19.486,1.374,0.033,19.289,19.277,19.341,0.098
2023-02-10,12:59:16.803253,17.772,19.557,19.486,1.374,0.033,19.289,19.281,19.341,0.101
2023-02-10,12:59:16.803878,17.772,19.557,19.486,1.374,0.033,19.289,19.281,19.336,0.101
2023-02-10,12:59:16.804503,17.772,19.557,19.486,1.374,0.033,19.289,19.286,19.336,0.098
2023-02-10,12:59:16.805128,17.772,19.557,19.486,1.374,0.033,19.291,19.286,19.336,0.098
2023-02-10,12:59:16.805753,17.772,19.557,19.486,1.374,0.033,19.294,19.286,19.336,0.098
2023-02-10,12:59:16.806378,17.772,19.557,19.486,1.374,0.033,19.297,19.286,19.334,0.095
2023-02-10,12:59:16.807003,17.772,19.557,19.486,1.374,0.032,19.302,19.286,19.333,0.092
2023-02-10,12:59:16.807628,17.772,19.557,19.486,1.435,0.032,19.302,19.281,19.333,0.092
2023-02-10,12:59:16.808253,17.772,19.557,19.486,1.494,0.032,19.302,19.281,19.334,0.092
2023-02-10,12:59:16.808878,17.772,19.557,19.486,1.494,0.032,19.302,19.278,19.334,0.089
2023-02-10,12:59:16.809503,17.772,19.557,19.411,1.550,0.032,19.302,19.275,19.338,0.086
2023-02-10,12:59:16.810128,17.680,19.557,19.411,1.550,0.032,19.302,19.275,19.338,0.086
2023-02-10,12:59:16.810753,17.680,19.557,19.411,1.550,0.032,19.302,19.275,19.338,0.083
2023-02-10,12:59:16.811378,17.680,19.557,19.411,1.550,0.032,19.302,19.276,19.343,0.083
2023-02-10,12:59:16.812003,17.680,19.557,19.411,1.550,0.032,19.302,19.278,19.343,0.083
2023-02-10,12:59:16.812628,17.680,19.557,19.411,1.550,0.032,19.302,19.281,19.343,0.086
2023-02-10,12:59:16.813253,17.680,19.557,19.411,1.550,0.032,19.300,19.281,19.343,0.086
2023-02-10,12:59:16.813878,17.680,19.649,19.411,1.550,0.032,19.299,19.286,19.343,0.086
2023-02-10,12:59:16.814503,17.680,19.649,19.411,1.550,0.032,19.299,19.286,19.343,0.086
2023-02-10,12:59:16.815128,17.680,19.649,19.354,1.550,0.032,19.299,19.291,19.343,0.086
2023-02-10,12:59:16.815753,17.680,19.649,19.354,1.550,0.032,19.299,19.291,19.343,0.089
2023-02-10,12:59:16.816378,17.680,19.649,19.323,1.550,0.032,19.299,19.291,19.341,0.089
2023-02-10,12:59:16.817003,17.680,19.649,19.323,1.550,0.031,19.299,19.291,19.341,0.089
2023-02-10,12:59:16.817628,17.680,19.649,19.336,1.550,0.031,19.305,19.291,19.341,0.086
2023-02-10,12:59:16.818253,17.680,19.649,19.336,1.550,0.031,19.305,19.287,19.342,0.086
2023-02-10,12:59:16.818878,17.680,19.618,19.336,1.550,0.031,19.305,19.287,19.342,0.083
2023-02-10,12:59:16.819503,17.680,19.618,19.336,1.550,0.031,19.305,19.287,19.346,0.079
2023-02-10,12:59:16.820128,17.680,19.618,19.336,1.494,0.031,19.305,19.286,19.346,0.083
2023-02-10,12:59:16.820753,17.680,19.640,19.336,1.494,0.031,19.305,19.285,19.346,0.083
2023-02-10,12:59:16.821378,17.680,19.640,19.336,1.494,0.031,19.305,19.285,19.346,0.083
2023-02-10,12:59:16.822003,17.680,19.640,19.336,1.494,0.031,19.301,19.285,19.346,0.083
2023-02-10,12:59:16.822628,17.680,19.640,19.336,1.494,0.031,19.298,19.288,19.346,0.083
2023-02-10,12:59:16.823253,17.680,19.640,19.336,1.494,0.031,19.296,19.288,19.346,0.079
2023-02-10,12:59:16.823878,17.680,19.640,19.336,1.494,0.031,19.295,19.288,19.346,0.079
2023-02-10,12:59:16.824503,17.680,19.640,19.336,1.494,0.031,19.296,19.288,19.346,0.079
2023-02-10,12:59:16.825128,17.680,19.640,19.336,1.494,0.031,19.296,19.288,19.342,0.079
2023-02-10,12:59:16.825753,17.680,19.640,19.376,1.494,0.030,19.296,19.288,19.338,0.079
2023-02-10,12:59:16.826378,17.680,19.640,19.376,1.494,0.030,19.296,19.288,19.338,0.083
2023-02-10,12:59:16.827003,17.680,19.640,19.376,1.494,0.030,19.296,19.288,19.338,0.086
2023-02-10,12:59:16.827628,17.680,19.565,19.376,1.494,0.030,19.301,19.288,19.338,0.086
2023-02-10,12:59:16.828253,17.772,19.565,19.376,1.494,0.030,19.301,19.288,19.338,0.083
2023-02-10,12:59:16.828878,17.772,19.565,19.318,1.494,0.030,19.301,19.288,19.341,0.083
2023-02-10,12:59:16.829503,17.772,19.565,19.318,1.494,0.030,19.301,19.288,19.341,0.083
2023-02-10,12:59:16.830128,17.864,19.565,19.318,1.494,0.030,19.301,19.287,19.341,0.086
2023-02-10,12:59:16.830753,17.864,19.565,19.225,1.494,0.030,19.301,19.287,19.341,0.089
2023-02-10,12:59:16.831378,17.864,19.565,19.225,1.494,0.030,19.301,19.287,19.341,0.089
2023-02-10,12:59:16.832003,17.864,19.565,19.225,1.494,0.030,19.297,19.287,19.347,0.089
2023-02-10,12:59:16.832628,17.864,19.565,19.225,1.494,0.030,19.294,19.287,19.347,0.086
2023-02-10,12:59:16.833253,17.864,19.649,19.225,1.494,0.030,19.294,19.291,19.347,0.086
2023-02-10,12:59:16.833878,17.864,19.649,19.225,1.494,0.030,19.294,19.291,19.347,0.086
2023-02-10,12:59:16.834503,17.864,19.649,19.225,1.494,0.030,19.295,19.291,19.347,0.083
2023-02-10,12:59:16.835128,17.864,19.649,19.283,1.494,0.030,19.295,19.291,19.343,0.083
2023-02-10,12:59:16.835753,17.936,19.649,19.283,1.494,0.030,19.295,19.291,19.339,0.079
2023-02-10,12:59:16.836378,17.936,19.649,19.314,1.494,0.030,19.295,19.291,19.339,0.083
2023-02-10,12:59:16.837003,17.936,19.649,19.314,1.494,0.031,19.295,19.291,19.339,0.083
2023-02-10,12:59:16.837628,17.936,19.649,19.314,1.494,0.031,19.295,19.286,19.339,0.083
2023-02-10,12:59:16.838253,17.936,19.649,19.314,1.494,0.031,19.295,19.286,19.339,0.083
2023-02-10,12:59:16.838878,17.936,19.679,19.314,1.494,0.031,19.295,19.282,19.342,0.086
2023-02-10,12:59:16.839503,17.936,19.679,19.314,1.494,0.031,19.295,19.280,19.342,0.086
2023-02-10,12:59:16.840128,17.835,19.679,19.314,1.550,0.031,19.295,19.280,19.342,0.083
2023-02-10,12:59:16.840753,17.753,19.657,19.314,1.605,0.031,19.295,19.280,19.342,0.083
2023-02-10,12:59:16.841378,17.753,19.657,19.314,1.657,0.031,19.290,19.281,19.342,0.086
2023-02-10,12:59:16.842003,17.753,19.657,19.314,1.657,0.031,19.290,19.283,19.342,0.086
2023-02-10,12:59:16.842628,17.753,19.657,19.314,1.657,0.031,19.290,19.283,19.336,0.083
2023-02-10,12:59:16.843253,17.753,19.749,19.314,1.657,0.031,19.290,19.283,19.330,0.083
2023-02-10,12:59:16.843878,17.753,19.749,19.314,1.657,0.031,19.290,19.287,19.330,0.083
2023-02-10,12:59:16.844503,17.753,19.749,19.314,1.657,0.031,19.290,19.287,19.325,0.086
2023-02-10,12:59:16.845128,17.753,19.749,19.314,1.657,0.031,19.292,19.287,19.325,0.086
2023-02-10,12:59:16.845753,17.753,19.749,19.274,1.657,0.031,19.295,19.287,19.325,0.083
2023-02-10,12:59:16.846378,17.753,19.749,19.274,1.657,0.031,19.298,19.287,19.323,0.079
2023-02-10,12:59:16.847003,17.753,19.749,19.278,1.657,0.031,19.298,19.287,19.322,0.079
2023-02-10,12:59:16.847628,17.753,19.749,19.300,1.657,0.031,19.298,19.287,19.322,0.075
2023-02-10,12:59:16.848253,17.661,19.749,19.300,1.657,0.031,19.304,19.283,19.324,0.075
2023-02-10,12:59:16.848878,17.661,19.710,19.358,1.657,0.031,19.304,19.283,19.324,0.075
2023-02-10,12:59:16.849503,17.661,19.710,19.358,1.657,0.031,19.304,19.281,19.327,0.079
2023-02-10,12:59:16.850128,17.661,19.710,19.358,1.657,0.031,19.304,19.281,19.331,0.075
2023-02-10,12:59:16.850753,17.661,19.723,19.451,1.657,0.031,19.304,19.281,19.337,0.071
2023-02-10,12:59:16.851378,17.661,19.723,19.451,1.657,0.032,19.299,19.281,19.337,0.071
2023-02-10,12:59:16.852003,17.661,19.723,19.451,1.708,0.032,19.299,19.281,19.337,0.071
2023-02-10,12:59:16.852628,17.661,19.723,19.451,1.708,0.032,19.299,19.285,19.337,0.071
2023-02-10,12:59:16.853253,17.661,19.723,19.451,1.708,0.032,19.299,19.285,19.337,0.071
2023-02-10,12:59:16.853878,17.661,19.723,19.451,1.708,0.032,19.299,19.285,19.337,0.071
2023-02-10,12:59:16.854503,17.661,19.723,19.451,1.708,0.032,19.299,19.290,19.337,0.071
2023-02-10,12:59:16.855128,17.661,19.723,19.451,1.708,0.032,19.301,19.290,19.337,0.071
2023-02-10,12:59:16.855753,17.588,19.723,19.451,1.708,0.032,19.304,19.290,19.337,0.071
2023-02-10,12:59:16.856378,17.588,19.723,19.451,1.708,0.032,19.307,19.290,19.334,0.067
2023-02-10,12:59:16.857003,17.588,19.723,19.451,1.708,0.032,19.307,19.290,19.333,0.067
2023-02-10,12:59:16.857628,17.485,19.723,19.451,1.708,0.032,19.307,19.290,19.333,0.067
2023-02-10,12:59:16.858253,17.485,19.723,19.451,1.708,0.032,19.313,19.290,19.335,0.063
2023-02-10,12:59:16.858878,17.485,19.692,19.451,1.708,0.032,19.313,19.290,19.335,0.058
2023-02-10,12:59:16.859503,17.485,19.692,19.451,1.708,0.032,19.313,19.290,19.335,0.058
2023-02-10,12:59:16.860128,17.485,19.692,19.451,1.657,0.032,19.308,19.289,19.335,0.063
2023-02-10,12:59:16.860753,17.485,19.714,19.451,1.605,0.032,19.302,19.288,19.335,0.067
2023-02-10,12:59:16.861378,17.485,19.714,19.451,1.550,0.032,19.302,19.288,19.335,0.063
2023-02-10,12:59:16.862003,17.441,19.714,19.358,1.494,0.032,19.302,19.288,19.335,0.063
2023-02-10,12:59:16.862628,17.406,19.714,19.256,1.494,0.032,19.299,19.288,19.335,0.067
2023-02-10,12:59:16.863253,17.406,19.622,19.256,1.494,0.032,19.298,19.292,19.335,0.067
2023-02-10,12:59:16.863878,17.406,19.622,19.256,1.494,0.032,19.297,19.292,19.335,0.067
2023-02-10,12:59:16.864503,17.406,19.622,19.256,1.494,0.032,19.297,19.292,19.335,0.067
2023-02-10,12:59:16.865128,17.406,19.622,19.207,1.435,0.032,19.297,19.298,19.331,0.067
2023-02-10,12:59:16.865753,17.406,19.622,19.207,1.374,0.032,19.297,19.298,19.328,0.071
2023-02-10,12:59:16.866378,17.406,19.622,19.207,1.374,0.032,19.297,19.298,19.328,0.075
2023-02-10,12:59:16.867003,17.406,19.622,19.202,1.374,0.032,19.302,19.293,19.328,0.071
2023-02-10,12:59:16.867628,17.406,19.697,19.202,1.374,0.032,19.302,19.293,19.328,0.075
2023-02-10,12:59:16.868253,17.406,19.697,19.202,1.310,0.032,19.302,19.293,19.328,0.079
2023-02-10,12:59:16.868878,17.406,19.736,19.202,1.310,0.032,19.302,19.289,19.330,0.079
2023-02-10,12:59:16.869503,17.406,19.736,19.278,1.243,0.032,19.302,19.289,19.330,0.079
2023-02-10,12:59:16.870128,17.312,19.736,19.278,1.243,0.032,19.296,19.288,19.330,0.079
2023-02-10,12:59:16.870753,17.312,19.736,19.278,1.243,0.032,19.291,19.288,19.330,0.079
2023-02-10,12:59:16.871378,17.312,19.736,19.278,1.243,0.031,19.291,19.288,19.330,0.083
2023-02-10,12:59:16.872003,17.312,19.736,19.278,1.172,0.031,19.287,19.290,19.330,0.083
2023-02-10,12:59:16.872628,17.312,19.736,19.278,1.172,0.031,19.284,19.290,19.330,0.083
2023-02-10,12:59:16.873253,17.312,19.653,19.278,1.172,0.031,19.283,19.290,19.330,0.083
2023-02-10,12:59:16.873878,17.312,19.653,19.278,1.172,0.031,19.282,19.290,19.330,0.083
2023-02-10,12:59:16.874503,17.312,19.653,19.278,1.172,0.031,19.283,19.290,19.325,0.083
2023-02-10,12:59:16.875128,17.312,19.653,19.278,1.172,0.031,19.283,19.290,19.325,0.083
2023-02-10,12:59:16.875753,17.387,19.653,19.278,1.172,0.031,19.283,19.290,19.322,0.083
2023-02-10,12:59:16.876378,17.387,19.653,19.278,1.172,0.031,19.283,19.290,19.322,0.086
2023-02-10,12:59:16.877003,17.387,19.653,19.278,1.172,0.031,19.287,19.290,19.322,0.086
2023-02-10,12:59:16.877628,17.387,19.653,19.265,1.172,0.031,19.287,19.290,19.322,0.086
2023-02-10,12:59:16.878253,17.387,19.653,19.265,1.172,0.031,19.287,19.286,19.322,0.089
2023-02-10,12:59:16.878878,17.387,19.653,19.265,1.172,0.031,19.287,19.282,19.322,0.089
2023-02-10,12:59:16.879503,17.387,19.653,19.265,1.172,0.031,19.287,19.280,19.325,0.089
2023-02-10,12:59:16.880128,17.387,19.653,19.265,1.172,0.031,19.287,19.280,19.330,0.086
2023-02-10,12:59:16.880753,17.387,19.653,19.265,1.172,0.031,19.287,19.280,19.335,0.083
2023-02-10,12:59:16.881378,17.387,19.653,19.265,1.172,0.031,19.287,19.281,19.335,0.086
2023-02-10,12:59:16.882003,17.431,19.653,19.358,1.172,0.031,19.283,19.283,19.335,0.086
2023-02-10,12:59:16.882628,17.465,19.653,19.358,1.096,0.031,19.283,19.286,19.335,0.086
2023-02-10,12:59:16.883253,17.465,19.653,19.358,1.015,0.031,19.283,19.286,19.335,0.089
2023-02-10,12:59:16.883878,17.470,19.653,19.358,1.015,0.031,19.283,19.286,19.329,0.089
2023-02-10,12:59:16.884503,17.470,19.653,19.358,1.015,0.031,19.283,19.291,19.329,0.086
