>DATE(0/DATE), TIME(1/TIME),IL1,IL2,IL3,Io,Uo,U1,U2,U3,U1B
2023-02-10,12:59:17.048253,23.438,-14.062,-126.562,112.500,0.361,25.606,-19.811,-7.008,-0.135
2023-02-10,12:59:17.048878,25.781,-4.688,-1830.469,1802.344,-1.579,26.953,-15.229,-7.008,-0.135
2023-02-10,12:59:17.049503,23.438,0.000,-2378.906,2350.781,-3.157,28.840,-9.164,-10.377,-0.135
2023-02-10,12:59:17.050128,21.094,4.688,-2554.688,2524.219,-4.330,29.783,-2.695,-14.285,-0.135
2023-02-10,12:59:17.050753,16.406,9.375,-2711.719,2681.250,-5.368,28.840,4.178,-17.250,0.000
2023-02-10,12:59:17.051378,11.719,11.719,-2835.938,2805.469,-6.044,26.549,10.647,-19.272,-0.135
2023-02-10,12:59:17.052003,9.375,16.406,-2831.250,2803.125,-6.450,23.180,16.307,-20.484,0.000
2023-02-10,12:59:17.052628,4.688,21.094,-2681.250,2648.438,-6.540,18.867,21.158,-20.619,0.000
2023-02-10,12:59:17.053253,2.344,23.438,-2496.094,2465.625,-6.360,13.881,25.066,-20.080,0.000
2023-02-10,12:59:17.053878,-4.688,25.781,-2247.656,2224.219,-6.044,8.490,28.436,-19.002,0.000
2023-02-10,12:59:17.054503,-11.719,25.781,-1917.188,1898.438,-5.503,2.695,30.727,-17.250,-0.135
2023-02-10,12:59:17.055128,-16.406,25.781,-1488.281,1476.562,-4.781,-2.965,31.940,-14.959,0.000
2023-02-10,12:59:17.055753,-21.094,25.781,-932.812,923.438,-3.789,-8.625,31.535,-11.859,0.000
2023-02-10,12:59:17.056378,-25.781,25.781,-360.938,356.250,-2.661,-13.881,29.783,-8.355,0.000
2023-02-10,12:59:17.057003,-28.125,23.438,70.312,-67.969,-1.534,-18.732,27.357,-4.313,0.000
2023-02-10,12:59:17.057628,-30.469,16.406,637.500,-628.125,-0.271,-23.045,23.854,-0.270,0.000
2023-02-10,12:59:17.058253,-28.125,9.375,1190.625,-1176.562,0.992,-26.684,19.541,3.639,0.000
2023-02-10,12:59:17.058878,-28.125,2.344,1708.594,-1689.844,2.255,-28.975,14.150,7.682,0.000
2023-02-10,12:59:17.059503,-28.125,0.000,2109.375,-2085.938,3.473,-29.918,7.951,11.320,-0.135
2023-02-10,12:59:17.060128,-25.781,-4.688,2395.312,-2369.531,4.420,-29.783,1.887,14.285,0.000
2023-02-10,12:59:17.060753,-21.094,-9.375,2636.719,-2610.938,5.277,-28.705,-4.313,16.846,-0.135
2023-02-10,12:59:17.061378,-16.406,-14.062,2819.531,-2793.750,5.954,-26.549,-10.647,19.002,-0.135
2023-02-10,12:59:17.062003,-14.062,-18.750,2854.688,-2828.906,6.405,-23.180,-16.576,20.350,-0.135
2023-02-10,12:59:17.062628,-9.375,-23.438,2685.938,-2660.156,6.495,-18.732,-21.563,20.484,0.000
2023-02-10,12:59:17.063253,-7.031,-25.781,2470.312,-2444.531,6.315,-13.746,-25.471,19.945,-0.135
2023-02-10,12:59:17.063878,0.000,-28.125,2219.531,-2198.438,5.954,-8.355,-28.705,18.867,-0.135
2023-02-10,12:59:17.064503,7.031,-28.125,1891.406,-1875.000,5.413,-2.426,-30.996,17.115,-0.135
2023-02-10,12:59:17.065128,14.062,-28.125,1469.531,-1460.156,4.691,3.369,-32.344,14.689,-0.135
2023-02-10,12:59:17.065753,18.750,-28.125,916.406,-911.719,3.699,8.760,-31.805,11.590,-0.135
2023-02-10,12:59:17.066378,23.438,-28.125,342.188,-342.188,2.616,13.746,-29.918,8.221,-0.135
2023-02-10,12:59:17.067003,25.781,-23.438,-112.500,105.469,1.488,18.463,-27.223,4.178,-0.135
2023-02-10,12:59:17.067628,25.781,-16.406,-665.625,651.562,0.180,22.775,-23.584,0.000,0.000
2023-02-10,12:59:17.068253,25.781,-11.719,-1221.094,1200.000,-1.128,26.279,-19.002,-4.043,-0.135
2023-02-10,12:59:17.068878,23.438,-4.688,-1739.062,1715.625,-2.391,28.705,-13.611,-8.086,-0.135
2023-02-10,12:59:17.069503,23.438,-2.344,-2135.156,2109.375,-3.518,29.783,-7.951,-11.455,-0.135
2023-02-10,12:59:17.070128,21.094,2.344,-2421.094,2392.969,-4.465,29.783,-2.291,-14.285,0.000
2023-02-10,12:59:17.070753,16.406,9.375,-2660.156,2629.688,-5.322,28.705,3.908,-16.981,0.000
2023-02-10,12:59:17.071378,14.062,14.062,-2840.625,2810.156,-5.999,26.414,10.377,-19.002,0.000
2023-02-10,12:59:17.072003,9.375,16.406,-2878.125,2845.312,-6.450,23.180,16.307,-20.484,0.000
2023-02-10,12:59:17.072628,7.031,21.094,-2707.031,2674.219,-6.585,18.867,21.293,-20.619,0.000
2023-02-10,12:59:17.073253,2.344,23.438,-2493.750,2463.281,-6.405,13.881,25.201,-20.215,0.000
2023-02-10,12:59:17.073878,-4.688,25.781,-2240.625,2214.844,-6.089,8.490,28.436,-19.002,0.000
2023-02-10,12:59:17.074503,-11.719,25.781,-1907.812,1889.062,-5.503,2.695,30.727,-17.250,0.000
2023-02-10,12:59:17.075128,-16.406,25.781,-1490.625,1476.562,-4.781,-2.965,32.074,-14.959,-0.135
2023-02-10,12:59:17.075753,-21.094,25.781,-932.812,923.438,-3.834,-8.625,31.535,-11.859,0.000
2023-02-10,12:59:17.076378,-25.781,25.781,-358.594,353.906,-2.661,-13.881,29.783,-8.355,0.000
2023-02-10,12:59:17.077003,-28.125,21.094,103.125,-100.781,-1.534,-18.867,27.357,-4.313,-0.135
2023-02-10,12:59:17.077628,-28.125,16.406,653.906,-642.188,-0.271,-23.180,23.854,-0.270,0.000
2023-02-10,12:59:17.078253,-28.125,9.375,1207.031,-1190.625,1.037,-26.684,19.541,3.773,0.000
2023-02-10,12:59:17.078878,-28.125,2.344,1727.344,-1708.594,2.300,-29.109,14.016,7.816,0.000
2023-02-10,12:59:17.079503,-25.781,0.000,2121.094,-2097.656,3.473,-29.918,7.816,11.320,0.000
2023-02-10,12:59:17.080128,-23.438,-4.688,2397.656,-2374.219,4.465,-29.783,1.752,14.285,0.000
2023-02-10,12:59:17.080753,-21.094,-9.375,2632.031,-2606.250,5.277,-28.570,-4.447,16.846,-0.135
2023-02-10,12:59:17.081378,-16.406,-14.062,2817.188,-2791.406,5.954,-26.414,-10.647,19.002,0.000
2023-02-10,12:59:17.082003,-11.719,-18.750,2864.062,-2838.281,6.405,-23.180,-16.576,20.350,-0.135
2023-02-10,12:59:17.082628,-9.375,-21.094,2697.656,-2669.531,6.540,-18.732,-21.563,20.484,-0.135
2023-02-10,12:59:17.083253,-4.688,-25.781,2472.656,-2446.875,6.360,-13.881,-25.471,19.945,-0.135
2023-02-10,12:59:17.083878,0.000,-28.125,2214.844,-2193.750,5.999,-8.355,-28.705,18.867,-0.135
2023-02-10,12:59:17.084503,7.031,-28.125,1882.031,-1867.969,5.413,-2.426,-31.131,16.981,-0.135
2023-02-10,12:59:17.085128,14.062,-28.125,1460.156,-1453.125,4.691,3.369,-32.344,14.689,-0.135
2023-02-10,12:59:17.085753,18.750,-28.125,904.688,-900.000,3.699,8.760,-31.805,11.590,-0.135
2023-02-10,12:59:17.086378,23.438,-28.125,335.156,-337.500,2.616,13.746,-29.918,8.086,-0.135
2023-02-10,12:59:17.087003,23.438,-23.438,-133.594,126.562,1.443,18.463,-27.223,4.178,-0.135
2023-02-10,12:59:17.087628,25.781,-16.406,-686.719,672.656,0.180,22.775,-23.584,0.000,-0.135
2023-02-10,12:59:17.088253,23.438,-9.375,-1232.812,1214.062,-1.128,26.279,-19.002,-4.043,-0.135
2023-02-10,12:59:17.088878,23.438,-4.688,-1755.469,1732.031,-2.436,28.705,-13.611,-8.086,-0.135
2023-02-10,12:59:17.089503,23.438,0.000,-2144.531,2118.750,-3.563,29.783,-7.816,-11.455,-0.135
2023-02-10,12:59:17.090128,21.094,2.344,-2423.438,2392.969,-4.465,29.783,-2.156,-14.420,-0.135
2023-02-10,12:59:17.090753,16.406,9.375,-2650.781,2620.312,-5.322,28.570,4.043,-16.981,-0.135
2023-02-10,12:59:17.091378,11.719,14.062,-2828.906,2796.094,-5.999,26.279,10.512,-19.002,-0.135
2023-02-10,12:59:17.092003,9.375,16.406,-2868.750,2838.281,-6.450,23.180,16.307,-20.350,0.000
2023-02-10,12:59:17.092628,7.031,21.094,-2700.000,2669.531,-6.585,18.867,21.293,-20.619,-0.135
2023-02-10,12:59:17.093253,2.344,23.438,-2484.375,2456.250,-6.405,13.881,25.201,-20.215,-0.135
2023-02-10,12:59:17.093878,-4.688,25.781,-2226.562,2200.781,-6.089,8.490,28.436,-19.002,-0.135
2023-02-10,12:59:17.094503,-11.719,25.781,-1896.094,1875.000,-5.503,2.695,30.861,-17.250,-0.135
2023-02-10,12:59:17.095128,-16.406,25.781,-1476.562,1462.500,-4.781,-3.100,32.074,-14.959,0.000
2023-02-10,12:59:17.095753,-21.094,25.781,-918.750,909.375,-3.789,-8.625,31.535,-11.859,0.000
2023-02-10,12:59:17.096378,-25.781,25.781,-346.875,344.531,-2.661,-13.881,29.783,-8.355,-0.135
2023-02-10,12:59:17.097003,-28.125,21.094,114.844,-114.844,-1.488,-18.867,27.223,-4.313,-0.135
2023-02-10,12:59:17.097628,-28.125,14.062,670.312,-660.938,-0.226,-23.180,23.719,-0.135,-0.135
2023-02-10,12:59:17.098253,-28.125,7.031,1216.406,-1200.000,1.037,-26.684,19.406,3.773,-0.135
2023-02-10,12:59:17.098878,-25.781,2.344,1734.375,-1713.281,2.345,-29.109,14.016,7.816,0.000
2023-02-10,12:59:17.099503,-25.781,0.000,2121.094,-2097.656,3.518,-29.918,7.682,11.455,0.000
2023-02-10,12:59:17.100128,-23.438,-4.688,2395.312,-2371.875,4.465,-29.783,1.752,14.420,-0.135
2023-02-10,12:59:17.100753,-21.094,-9.375,2627.344,-2601.562,5.277,-28.570,-4.582,16.846,0.000
2023-02-10,12:59:17.101378,-16.406,-14.062,2805.469,-2779.688,5.954,-26.279,-10.781,19.002,-0.135
2023-02-10,12:59:17.102003,-11.719,-18.750,2852.344,-2826.562,6.405,-23.180,-16.711,20.350,-0.135
2023-02-10,12:59:17.102628,-9.375,-21.094,2688.281,-2662.500,6.540,-18.732,-21.697,20.484,-0.135
2023-02-10,12:59:17.103253,-4.688,-25.781,2463.281,-2439.844,6.360,-13.746,-25.606,19.945,-0.135
2023-02-10,12:59:17.103878,0.000,-28.125,2205.469,-2182.031,5.999,-8.221,-28.840,18.867,-0.135
2023-02-10,12:59:17.104503,7.031,-28.125,1870.312,-1856.250,5.413,-2.426,-31.131,16.981,-0.135
2023-02-10,12:59:17.105128,14.062,-28.125,1448.438,-1439.062,4.691,3.369,-32.344,14.689,-0.135
2023-02-10,12:59:17.105753,18.750,-28.125,890.625,-885.938,3.699,8.895,-31.805,11.590,-0.135
2023-02-10,12:59:17.106378,23.438,-28.125,323.438,-323.438,2.616,13.881,-29.918,8.086,-0.135
2023-02-10,12:59:17.107003,25.781,-23.438,-145.312,138.281,1.443,18.598,-27.223,4.043,-0.135
2023-02-10,12:59:17.107628,25.781,-16.406,-698.438,684.375,0.135,22.910,-23.449,0.000,-0.135
2023-02-10,12:59:17.108253,23.438,-9.375,-1237.500,1216.406,-1.173,26.414,-19.002,-4.178,-0.135
2023-02-10,12:59:17.108878,23.438,-4.688,-1753.125,1727.344,-2.436,28.840,-13.611,-8.086,0.000
2023-02-10,12:59:17.109503,23.438,0.000,-2142.188,2114.062,-3.563,29.783,-7.816,-11.590,-0.135
2023-02-10,12:59:17.110128,21.094,2.344,-2418.750,2390.625,-4.511,29.783,-2.021,-14.420,-0.135
2023-02-10,12:59:17.110753,16.406,9.375,-2646.094,2615.625,-5.322,28.570,4.178,-16.981,0.000
2023-02-10,12:59:17.111378,11.719,14.062,-2819.531,2789.062,-5.999,26.279,10.512,-19.002,0.000
2023-02-10,12:59:17.112003,9.375,16.406,-2861.719,2831.250,-6.450,23.180,16.441,-20.484,0.000
2023-02-10,12:59:17.112628,4.688,21.094,-2690.625,2660.156,-6.585,18.732,21.293,-20.754,0.000
2023-02-10,12:59:17.113253,2.344,23.438,-2475.000,2444.531,-6.405,13.881,25.336,-20.215,0.000
2023-02-10,12:59:17.113878,-4.688,25.781,-2214.844,2189.062,-6.089,8.355,28.570,-19.002,-0.135
2023-02-10,12:59:17.114503,-11.719,28.125,-1882.031,1863.281,-5.503,2.561,30.861,-17.250,-0.135
2023-02-10,12:59:17.115128,-16.406,25.781,-1462.500,1448.438,-4.781,-3.100,32.074,-14.959,0.000
2023-02-10,12:59:17.115753,-21.094,25.781,-902.344,895.312,-3.789,-8.760,31.535,-11.725,0.000
2023-02-10,12:59:17.116378,-25.781,25.781,-335.156,330.469,-2.616,-14.016,29.783,-8.221,0.000
2023-02-10,12:59:17.117003,-28.125,21.094,117.188,-117.188,-1.488,-19.002,27.223,-4.178,-0.135
2023-02-10,12:59:17.117628,-28.125,16.406,672.656,-663.281,-0.226,-23.180,23.719,-0.135,-0.135
2023-02-10,12:59:17.118253,-28.125,9.375,1221.094,-1204.688,1.037,-26.684,19.406,3.908,0.000
2023-02-10,12:59:17.118878,-28.125,4.688,1739.062,-1720.312,2.345,-29.109,13.881,7.816,0.000
2023-02-10,12:59:17.119503,-25.781,0.000,2118.750,-2097.656,3.518,-29.918,7.682,11.455,-0.135
2023-02-10,12:59:17.120128,-23.438,-4.688,2397.656,-2371.875,4.465,-29.783,1.617,14.420,0.000
2023-02-10,12:59:17.120753,-21.094,-9.375,2627.344,-2601.562,5.322,-28.570,-4.582,16.981,0.000
2023-02-10,12:59:17.121378,-16.406,-14.062,2805.469,-2779.688,5.954,-26.279,-10.916,19.002,-0.135
2023-02-10,12:59:17.122003,-11.719,-18.750,2850.000,-2824.219,6.450,-23.045,-16.711,20.350,0.000
2023-02-10,12:59:17.122628,-9.375,-23.438,2676.562,-2650.781,6.540,-18.732,-21.697,20.484,-0.135
2023-02-10,12:59:17.123253,-4.688,-25.781,2451.562,-2425.781,6.360,-13.746,-25.606,19.945,0.000
2023-02-10,12:59:17.123878,0.000,-28.125,2191.406,-2170.312,5.999,-8.221,-28.840,18.867,-0.135
2023-02-10,12:59:17.124503,7.031,-28.125,1858.594,-1842.188,5.413,-2.291,-31.131,16.981,-0.135
2023-02-10,12:59:17.125128,14.062,-28.125,1434.375,-1427.344,4.691,3.504,-32.344,14.689,-0.135
2023-02-10,12:59:17.125753,18.750,-28.125,876.562,-871.875,3.699,8.895,-31.805,11.455,-0.135
2023-02-10,12:59:17.126378,23.438,-25.781,307.031,-307.031,2.571,13.881,-29.783,8.086,-0.135
2023-02-10,12:59:17.127003,25.781,-23.438,-138.281,131.250,1.443,18.732,-27.223,3.908,-0.135
2023-02-10,12:59:17.127628,25.781,-16.406,-703.125,689.062,0.135,22.910,-23.449,-0.135,-0.135
2023-02-10,12:59:17.128253,25.781,-9.375,-1251.562,1232.812,-1.173,26.414,-19.002,-4.178,-0.135
2023-02-10,12:59:17.128878,23.438,-4.688,-1760.156,1736.719,-2.436,28.840,-13.477,-8.086,0.000
2023-02-10,12:59:17.129503,23.438,0.000,-2142.188,2116.406,-3.563,29.783,-7.682,-11.590,0.000
2023-02-10,12:59:17.130128,21.094,2.344,-2416.406,2388.281,-4.511,29.783,-2.021,-14.555,0.000
2023-02-10,12:59:17.130753,16.406,9.375,-2641.406,2610.938,-5.322,28.570,4.313,-16.981,0.000
2023-02-10,12:59:17.131378,14.062,14.062,-2814.844,2784.375,-5.999,26.279,10.647,-19.137,0.000
2023-02-10,12:59:17.132003,9.375,16.406,-2850.000,2819.531,-6.450,23.045,16.576,-20.484,-0.135
2023-02-10,12:59:17.132628,4.688,21.094,-2676.562,2646.094,-6.585,18.732,21.428,-20.754,-0.135
2023-02-10,12:59:17.133253,2.344,23.438,-2458.594,2430.469,-6.405,13.746,25.336,-20.215,0.000
2023-02-10,12:59:17.133878,-4.688,25.781,-2200.781,2175.000,-6.044,8.221,28.570,-19.002,-0.135
2023-02-10,12:59:17.134503,-11.719,25.781,-1865.625,1846.875,-5.503,2.561,30.861,-17.250,0.000
2023-02-10,12:59:17.135128,-16.406,25.781,-1443.750,1432.031,-4.736,-3.234,32.074,-14.824,0.000
2023-02-10,12:59:17.135753,-21.094,25.781,-885.938,876.562,-3.789,-8.895,31.535,-11.725,0.000
2023-02-10,12:59:17.136378,-25.781,25.781,-321.094,318.750,-2.616,-14.150,29.783,-8.221,-0.135
2023-02-10,12:59:17.137003,-28.125,21.094,126.562,-124.219,-1.488,-19.002,27.088,-4.043,-0.135
2023-02-10,12:59:17.137628,-28.125,16.406,682.031,-672.656,-0.226,-23.315,23.584,0.000,0.000
2023-02-10,12:59:17.138253,-28.125,9.375,1223.438,-1209.375,1.083,-26.818,19.272,3.908,-0.135
2023-02-10,12:59:17.138878,-25.781,2.344,1741.406,-1720.312,2.345,-29.109,13.746,7.951,-0.135
2023-02-10,12:59:17.139503,-25.781,0.000,2118.750,-2095.312,3.518,-29.918,7.547,11.455,-0.135
2023-02-10,12:59:17.140128,-23.438,-4.688,2392.969,-2367.188,4.511,-29.783,1.482,14.420,0.000
2023-02-10,12:59:17.140753,-18.750,-9.375,2617.969,-2592.188,5.322,-28.570,-4.717,16.981,0.000
2023-02-10,12:59:17.141378,-16.406,-14.062,2800.781,-2775.000,5.954,-26.279,-10.916,19.002,-0.135
2023-02-10,12:59:17.142003,-11.719,-18.750,2842.969,-2817.188,6.450,-23.045,-16.846,20.350,0.000
2023-02-10,12:59:17.142628,-9.375,-23.438,2667.188,-2641.406,6.540,-18.598,-21.697,20.619,-0.135
2023-02-10,12:59:17.143253,-4.688,-25.781,2442.188,-2416.406,6.360,-13.611,-25.606,19.945,-0.135
2023-02-10,12:59:17.143878,2.344,-28.125,2179.688,-2158.594,5.999,-8.086,-28.840,18.867,-0.135
2023-02-10,12:59:17.144503,9.375,-28.125,1844.531,-1830.469,5.413,-2.291,-31.131,16.981,-0.135
2023-02-10,12:59:17.145128,14.062,-28.125,1420.312,-1413.281,4.691,3.504,-32.344,14.555,-0.135
2023-02-10,12:59:17.145753,18.750,-28.125,862.500,-860.156,3.699,9.029,-31.670,11.455,-0.135
2023-02-10,12:59:17.146378,23.438,-28.125,297.656,-297.656,2.571,14.016,-29.783,7.951,-0.135
2023-02-10,12:59:17.147003,23.438,-23.438,-133.594,126.562,1.443,18.732,-27.088,3.908,-0.135
2023-02-10,12:59:17.147628,25.781,-16.406,-700.781,686.719,0.135,23.045,-23.449,-0.135,-0.135
2023-02-10,12:59:17.148253,25.781,-9.375,-1253.906,1232.812,-1.173,26.414,-19.002,-4.178,-0.135
2023-02-10,12:59:17.148878,23.438,-4.688,-1767.188,1741.406,-2.436,28.840,-13.477,-8.221,-0.135
2023-02-10,12:59:17.149503,23.438,0.000,-2144.531,2116.406,-3.563,29.783,-7.682,-11.590,-0.135
2023-02-10,12:59:17.150128,21.094,2.344,-2416.406,2385.938,-4.511,29.783,-1.887,-14.555,0.000
2023-02-10,12:59:17.150753,16.406,9.375,-2636.719,2606.250,-5.368,28.436,4.447,-17.115,-0.135
2023-02-10,12:59:17.151378,14.062,14.062,-2807.812,2777.344,-6.044,26.145,10.781,-19.137,0.000
2023-02-10,12:59:17.152003,9.375,16.406,-2845.312,2814.844,-6.495,23.045,16.576,-20.484,0.000
2023-02-10,12:59:17.152628,7.031,21.094,-2669.531,2639.062,-6.585,18.732,21.428,-20.754,0.000
2023-02-10,12:59:17.153253,2.344,23.438,-2449.219,2418.750,-6.405,13.746,25.336,-20.215,-0.135
2023-02-10,12:59:17.153878,-4.688,25.781,-2189.062,2163.281,-6.044,8.221,28.570,-19.002,0.000
2023-02-10,12:59:17.154503,-11.719,28.125,-1856.250,1835.156,-5.503,2.426,30.861,-17.250,0.000
2023-02-10,12:59:17.155128,-16.406,25.781,-1434.375,1422.656,-4.736,-3.369,32.074,-14.824,0.000
2023-02-10,12:59:17.155753,-21.094,25.781,-876.562,867.188,-3.744,-8.895,31.535,-11.725,0.000
2023-02-10,12:59:17.156378,-25.781,25.781,-307.031,304.688,-2.616,-14.150,29.649,-8.086,0.000
2023-02-10,12:59:17.157003,-28.125,21.094,121.875,-119.531,-1.488,-19.002,27.088,-4.043,0.000
2023-02-10,12:59:17.157628,-28.125,14.062,689.062,-679.688,-0.226,-23.315,23.584,0.000,0.000
2023-02-10,12:59:17.158253,-28.125,9.375,1237.500,-1221.094,1.083,-26.818,19.272,4.043,0.000
2023-02-10,12:59:17.158878,-25.781,2.344,1746.094,-1727.344,2.391,-29.109,13.611,7.951,0.000
2023-02-10,12:59:17.159503,-25.781,0.000,2121.094,-2100.000,3.518,-29.918,7.412,11.590,0.000
2023-02-10,12:59:17.160128,-23.438,-4.688,2392.969,-2369.531,4.511,-29.783,1.482,14.555,-0.135
2023-02-10,12:59:17.160753,-18.750,-9.375,2622.656,-2599.219,5.322,-28.436,-4.852,16.981,-0.135
2023-02-10,12:59:17.161378,-16.406,-14.062,2796.094,-2770.312,5.999,-26.279,-11.051,19.002,0.000
2023-02-10,12:59:17.162003,-11.719,-18.750,2831.250,-2805.469,6.450,-23.045,-16.981,20.350,0.000
2023-02-10,12:59:17.162628,-9.375,-21.094,2657.812,-2629.688,6.540,-18.598,-21.832,20.484,-0.135
2023-02-10,12:59:17.163253,-4.688,-25.781,2430.469,-2407.031,6.360,-13.611,-25.740,19.945,-0.135
2023-02-10,12:59:17.163878,2.344,-28.125,2167.969,-2149.219,5.999,-8.086,-28.840,18.732,-0.135
2023-02-10,12:59:17.164503,9.375,-28.125,1832.812,-1818.750,5.413,-2.156,-31.266,16.981,-0.135
2023-02-10,12:59:17.165128,14.062,-28.125,1406.250,-1399.219,4.646,3.639,-32.344,14.555,-0.135
2023-02-10,12:59:17.165753,18.750,-28.125,848.438,-843.750,3.654,9.029,-31.670,11.455,-0.135
2023-02-10,12:59:17.166378,23.438,-28.125,281.250,-283.594,2.526,14.016,-29.783,7.951,-0.135
2023-02-10,12:59:17.167003,25.781,-23.438,-142.969,135.938,1.398,18.867,-27.088,3.773,0.000
2023-02-10,12:59:17.167628,25.781,-16.406,-717.188,700.781,0.135,23.045,-23.449,-0.270,0.000
2023-02-10,12:59:17.168253,25.781,-11.719,-1258.594,1237.500,-1.173,26.549,-18.867,-4.313,-0.135
2023-02-10,12:59:17.168878,23.438,-4.688,-1767.188,1743.750,-2.481,28.840,-13.477,-8.221,-0.135
2023-02-10,12:59:17.169503,23.438,-2.344,-2142.188,2114.062,-3.608,29.783,-7.547,-11.725,-0.135
2023-02-10,12:59:17.170128,21.094,2.344,-2411.719,2381.250,-4.556,29.783,-1.752,-14.555,-0.135
2023-02-10,12:59:17.170753,16.406,9.375,-2634.375,2603.906,-5.368,28.436,4.447,-17.115,-0.135
2023-02-10,12:59:17.171378,14.062,14.062,-2810.156,2777.344,-6.044,26.145,10.781,-19.137,0.000
2023-02-10,12:59:17.172003,9.375,16.406,-2838.281,2807.812,-6.495,23.045,16.711,-20.484,0.000
2023-02-10,12:59:17.172628,7.031,21.094,-2660.156,2629.688,-6.585,18.598,21.563,-20.619,-0.135
2023-02-10,12:59:17.173253,2.344,23.438,-2439.844,2409.375,-6.405,13.611,25.471,-20.080,0.000
2023-02-10,12:59:17.173878,-4.688,25.781,-2177.344,2151.562,-6.044,8.086,28.705,-19.002,0.000
2023-02-10,12:59:17.174503,-11.719,25.781,-1844.531,1823.438,-5.503,2.291,30.996,-17.115,0.000
2023-02-10,12:59:17.175128,-16.406,25.781,-1420.312,1406.250,-4.736,-3.369,32.074,-14.824,0.000
2023-02-10,12:59:17.175753,-21.094,25.781,-857.812,850.781,-3.744,-9.029,31.535,-11.590,0.000
2023-02-10,12:59:17.176378,-25.781,25.781,-290.625,285.938,-2.571,-14.285,29.649,-8.086,0.000
2023-02-10,12:59:17.177003,-28.125,21.094,117.188,-114.844,-1.488,-19.137,27.088,-3.908,0.000
2023-02-10,12:59:17.177628,-28.125,14.062,698.438,-686.719,-0.180,-23.449,23.449,0.135,-0.135
2023-02-10,12:59:17.178253,-28.125,9.375,1242.188,-1228.125,1.083,-26.818,19.137,4.043,-0.135
2023-02-10,12:59:17.178878,-25.781,2.344,1748.438,-1729.688,2.391,-29.109,13.611,8.086,-0.135
2023-02-10,12:59:17.179503,-25.781,0.000,2125.781,-2102.344,3.563,-29.918,7.412,11.590,0.000
2023-02-10,12:59:17.180128,-23.438,-4.688,2390.625,-2367.188,4.511,-29.783,1.348,14.555,-0.135
2023-02-10,12:59:17.180753,-21.094,-9.375,2613.281,-2587.500,5.322,-28.436,-4.852,17.115,0.000
2023-02-10,12:59:17.181378,-16.406,-14.062,2784.375,-2756.250,5.999,-26.145,-11.051,19.002,-0.135
2023-02-10,12:59:17.182003,-11.719,-18.750,2817.188,-2791.406,6.405,-22.910,-16.981,20.350,-0.135
2023-02-10,12:59:17.182628,-9.375,-23.438,2643.750,-2617.969,6.495,-18.463,-21.832,20.619,-0.135
2023-02-10,12:59:17.183253,-4.688,-25.781,2423.438,-2397.656,6.360,-13.477,-25.740,19.945,-0.135
2023-02-10,12:59:17.183878,0.000,-28.125,2158.594,-2137.500,5.999,-7.951,-28.975,18.732,-0.135
2023-02-10,12:59:17.184503,9.375,-28.125,1821.094,-1807.031,5.413,-2.156,-31.266,16.981,-0.135
2023-02-10,12:59:17.185128,14.062,-28.125,1392.188,-1385.156,4.646,3.639,-32.344,14.555,0.000
2023-02-10,12:59:17.185753,18.750,-28.125,829.688,-829.688,3.654,9.164,-31.670,11.455,-0.135
2023-02-10,12:59:17.186378,23.438,-28.125,264.844,-267.188,2.526,14.150,-29.783,7.951,-0.135
2023-02-10,12:59:17.187003,25.781,-23.438,-152.344,145.312,1.398,18.867,-27.088,3.773,0.000
2023-02-10,12:59:17.187628,25.781,-16.406,-719.531,703.125,0.090,23.180,-23.315,-0.270,-0.135
2023-02-10,12:59:17.188253,25.781,-9.375,-1258.594,1237.500,-1.173,26.549,-18.867,-4.313,-0.135
2023-02-10,12:59:17.188878,23.438,-4.688,-1769.531,1746.094,-2.481,28.840,-13.342,-8.221,-0.135
2023-02-10,12:59:17.189503,23.438,0.000,-2144.531,2116.406,-3.608,29.783,-7.547,-11.725,0.000
2023-02-10,12:59:17.190128,21.094,2.344,-2414.062,2383.594,-4.556,29.783,-1.617,-14.689,0.000
2023-02-10,12:59:17.190753,16.406,9.375,-2627.344,2596.875,-5.368,28.436,4.582,-17.115,-0.135
2023-02-10,12:59:17.191378,14.062,14.062,-2793.750,2760.938,-6.044,26.145,10.916,-19.137,-0.135
2023-02-10,12:59:17.192003,9.375,18.750,-2824.219,2791.406,-6.495,22.910,16.711,-20.484,-0.135
2023-02-10,12:59:17.192628,7.031,21.094,-2653.125,2622.656,-6.585,18.463,21.563,-20.619,-0.135
2023-02-10,12:59:17.193253,2.344,23.438,-2432.812,2402.344,-6.405,13.611,25.471,-20.080,0.000
2023-02-10,12:59:17.193878,-4.688,25.781,-2165.625,2139.844,-6.044,8.086,28.705,-19.002,0.000
2023-02-10,12:59:17.194503,-11.719,28.125,-1828.125,1807.031,-5.458,2.291,30.996,-17.115,0.000
2023-02-10,12:59:17.195128,-16.406,25.781,-1401.562,1389.844,-4.736,-3.504,32.074,-14.824,0.000
2023-02-10,12:59:17.195753,-21.094,25.781,-846.094,836.719,-3.699,-9.029,31.535,-11.590,0.000
2023-02-10,12:59:17.196378,-25.781,25.781,-278.906,274.219,-2.571,-14.285,29.649,-7.951,0.000
2023-02-10,12:59:17.197003,-28.125,23.438,135.938,-133.594,-1.443,-19.137,26.953,-3.773,0.000
2023-02-10,12:59:17.197628,-28.125,16.406,700.781,-691.406,-0.180,-23.449,23.449,0.135,0.000
